Input Term,isAcronym,Extracted Term,isDescription,Description,Context
Smart textiles,False,,False,,
Smart transportation,False,,False,,
SMPTE,True,SMPTE,False,,
Social engineering (security),False,,False,,
Social factors,False,,False,,
Snow,False,,False,,
Snubbers,False,,False,,
Social groups,False,,False,,
Social implications of technology,False,,False,,
Sociotechnical systems,False,,False,,
Social network services,False,,False,,
Sockets,False,,False,,
Sodium,False,,False,,
Soft electronics,False,,False,,
Soft lithography,False,,False,,
Soft magnetic materials,False,,False,,
Soft robotics,False,,False,,
Softening,False,,False,,
Software agents,False,,False,,
Software,False,,False,,
Software algorithms,False,,False,,
Software architecture,False,,False,,
Software as a service,False,,False,,
Software debugging,False,,False,,
Software libraries,False,,False,,
Software design,False,,False,,
Software development management,False,,False,,
Software maintenance,False,,False,,
Software measurement,False,,False,,
Software packages,False,,False,,
Software engineering,False,,False,,
Software protection Software standards,False,,False,,
Software systems,False,,False,,
Software prototyping,False,,False,,
Software testing,False,,False,,
Software quality,False,,False,,
Software tools,False,,False,,
Software radio,False,,False,,
Software reliability,False,,False,,
Soil,False,,False,,
Software reusability,False,,False,,
Solar power generation,False,,False,,
Soil pollution Solar powered vehicles,False,,False,,
Soil properties,False,,False,,
Soil texture,False,,False,,
Solar radiation,False,,False,,
Solar cooling,False,,False,,
Solar system,False,,False,,
Solar energy,False,,False,,
Solenoids,False,,False,,
Solid state lighting,False,,False,,
Solid lasers,False,,False,,
Solid modeling,False,,False,,
Solid-state physics,False,,False,,
Solid scintillation detectors,False,,False,,
Solids,False,,False,,
Solvents,False,,False,,
Soma,False,,False,,
Sonification,False,,False,,
Sonar,False,,False,,
Sonogram,False,,False,,
SONOS devices,True,SONOS,False,,
Sonar applications Sorting,False,,False,,
Sonar detection,False,,False,,
South America Space heating,False,,False,,
South Pole,False,,False,,
Space charge,False,,False,,
Space missions,False,,False,,
Space communications,False,,False,,
Space power stations,False,,False,,
Space cooling,False,,False,,
Space radiation,False,,False,,
Spaceborne radar,True,radar,False,,
Space vector pulse width modulation,False,,False,,
Spark gaps,False,,False,,
Space vehicles,False,,False,,
Spatial databases,False,,False,,
Spatial diversity,False,,False,,
Specific absorption rate,False,,False,,
Specification languages,False,,False,,
Spatial filters,False,,False,,
Spatial indexes,False,,False,,
Speckle,False,,False,,
Spatial resolution,False,,False,,
Spectral analysis,False,,False,,
Spatiotemporal phenomena,False,,False,,
Spectral efficiency,False,,False,,
Spectral shape,False,,False,,
Spectrogram,False,,False,,
Speech,False,,False,,
Speech analysis,False,,False,,
Spectroradiometers,False,,False,,
Spectroscopy,False,,False,,
Speech codecs,False,,False,,
SPICE,True,SPICE,False,,
Speech enhancement,False,,False,,
Speech processing,False,,False,,
Spin polarized transport,False,,False,,
Speech recognition,False,,False,,
Spin valves,False,,False,,
Spine,False,,False,,
Spinning Spontaneous emission,False,,False,,
Spinning machines,False,,False,,
Sports,False,,False,,
Spintronics,False,,False,,
Sports equipment,False,,False,,
Spirals,False,,False,,
Spot welding,False,,False,,
Splicing,False,,False,,
Spurline,False,,False,,
Spurline components,False,,False,,
Sputter etching,False,,False,,
Sputtering,False,,False,,
Spread spectrum radar,True,radar,False,,
Spyware,False,,False,,
Spreadsheet programs,False,,False,,
SRAM cells,True,SRAM,False,,
Standardization,False,,False,,
SRAM chips,True,SRAM,False,,
Stability,False,,False,,
Standards,False,,False,,
Stability analysis,False,,False,,
Standards categories,False,,False,,
Stability criteria,False,,False,,
State feedback,False,,False,,
State of charge,False,,False,,
Standards publications,False,,False,,
State-space methods,False,,False,,
Static analysis,False,,False,,
Standby generators,False,,False,,
Stark effect,False,,False,,
Stationary state,False,,False,,
Statistical analysis,False,,False,,
Statistical distributions,False,,False,,
Statistical learning Stator bars,False,,False,,
Stator cores,False,,False,,
Steam engines,False,,False,,
Steel,False,,False,,
Stem cells,False,,False,,
Steel industry,False,,False,,
Stereo image processing,False,,False,,
Steering systems,False,,False,,
Stereo vision,False,,False,,
Steganography,False,,False,,
Steiner trees Stereolithography,False,,False,,
Stellar dynamics,False,,False,,
Stirling engines Stomatognathic system,False,,False,,
Stochastic processes,False,,False,,
Storage area networks,False,,False,,
Storage automation,False,,False,,
Stochastic resonance,False,,False,,
Storage management,False,,False,,
Stochastic systems,False,,False,,
Storage rings,False,,False,,
Strain,False,,False,,
Strain control,False,,False,,
Stress,False,,False,,
Strain measurement,False,,False,,
Strategic planning,False,,False,,
Structural panels,False,,False,,
Stripboard circuit,False,,False,,
Stripline,False,,False,,
Stripline components,False,,False,,
Structural plates,False,,False,,
Strips,False,,False,,
Stroke (medical condition),False,,False,,
Structural rings,False,,False,,
Strontium,False,,False,,
Strontium compounds,False,,False,,
Structural rods,False,,False,,
Structural beams,False,,False,,
Structural shapes,False,,False,,
Structural shells,False,,False,,
Submillimeter wave circuits,False,,False,,
Structure from motion,False,,False,,
Structured Query Language,False,,False,,
Submillimeter wave communication,False,,False,,
Submillimeter wave devices,False,,False,,
Student experiments,False,,False,,
Style sheet languages,False,,False,,
Submillimeter wave filters,False,,False,,
Submillimeter wave measurements,False,,False,,
Substation protection,False,,False,,
Submillimeter wave propagation,False,,False,,
Substations,False,,False,,
Submillimeter wave technology Substrate hot electron injection,False,,False,,
Substrate integrated waveguides,False,,False,,
Substrates,False,,False,,
Subtraction techniques,False,,False,,
Sum product algorithm,False,,False,,
Summing circuits,False,,False,,
Sufficient conditions,False,,False,,
Sugar Sun,False,,False,,
Sugar industry,False,,False,,
Supercapacitors,False,,False,,
Sugar refining,False,,False,,
Superconducting device noise,False,,False,,
Superconducting filters,False,,False,,
Superconducting devices,False,,False,,
Superconducting integrated circuits,False,,False,,
Superconducting logic circuits,False,,False,,
Superconducting magnetic energy storage,False,,False,,
Superconductivity,False,,False,,
Superconducting microwave devices,False,,False,,
Superconducting photodetectors,False,,False,,
Superluminescent diodes,False,,False,,
Superposition calculus,False,,False,,
Supply chains,False,,False,,
Supervised learning Support vector machine classification,False,,False,,
Support vector machines,False,,False,,
Supervisory control,False,,False,,
Surface fitting,False,,False,,
Surface charging,False,,False,,
Surface cleaning,False,,False,,
Surface impedance,False,,False,,
Surface contamination,False,,False,,
Surface morphology,False,,False,,
Surface reconstruction,False,,False,,
Surface cracks,False,,False,,
Surface discharges Surface resistance,False,,False,,
Surface emitting lasers,False,,False,,
Surface roughness,False,,False,,
Surface texture,False,,False,,
Surface topography,False,,False,,
Surge protection,False,,False,,
Surface treatment,False,,False,,
Surgery,False,,False,,
Surface waves,False,,False,,
Surges,False,,False,,
Surface-mount technology,False,,False,,
Surfaces Surgical instruments,False,,False,,
Sweat glands,False,,False,,
Suspensions (mechanical systems),False,,False,,
Switched capacitor circuits,False,,False,,
Sustainable development Switched capacitor networks,False,,False,,
Switched circuits,False,,False,,
Switched mode power supplies,False,,False,,
Swaging,False,,False,,
Switched reluctance motors,False,,False,,
Symbiosis,False,,False,,
Switchgear,False,,False,,
Symbols,False,,False,,
Switching circuits,False,,False,,
Symmetric matrices,False,,False,,
Sympathetic nervous system,False,,False,,
Switching converters,False,,False,,
Synchronous generators,False,,False,,
Synchronous machines,False,,False,,
Synchronous motors,False,,False,,
Synchrocyclotrons,False,,False,,
Synchronization,False,,False,,
Synchrotron radiation,False,,False,,
Synchrotrons,False,,False,,
Synchronous digital hierarchy,False,,False,,
Synthetic fibers,False,,False,,
Synthesizers,False,,False,,
Synthetic aperture radar,True,radar,False,,
System analysis and design,False,,False,,
System integration,False,,False,,
System kernels,False,,False,,
System buses,False,,False,,
System dynamics,False,,False,,
System of systems,False,,False,,
System-level design,False,,False,,
System realization,False,,False,,
System recovery,False,,False,,
System-on-chip,False,,False,,
Systematics,False,,False,,
System software,False,,False,,
Systems architecture,False,,False,,
Systems biology,False,,False,,
System testing,False,,False,,
Systems operation,False,,False,,
Systems simulation,False,,False,,
Systems support,False,,False,,
Systems thinking,False,,False,,
"Systems, man, and cybernetics",False,,False,,
Systems engineering education,False,,False,,
Talbot effect,False,,False,,
Tablet computers,False,,False,,
Tantalum,False,,False,,
Tape casting,False,,False,,
Tachometers,False,,False,,
Target recognition,False,,False,,
Tactile sensors Target tracking,False,,False,,
Targeted drug delivery,False,,False,,
Tag clouds Task analysis,False,,False,,
Tagging,False,,False,,
Taste buds,False,,False,,
Technical drawing,False,,False,,
TCPIP,True,TCPIP,False,,
Technical management,False,,False,,
Technical planning,False,,False,,
Team working,False,,False,,
Technology management,False,,False,,
Technology planning,False,,False,,
Technological innovation,False,,False,,
Technology social factors,False,,False,,
Technology,False,,False,,
Technology transfer,False,,False,,
Teeth,False,,False,,
Telecommunication congestion control,False,,False,,
Telecommunication control,False,,False,,
Telecommunication network management,False,,False,,
Telecommunication network topology,False,,False,,
Telecommunications,False,,False,,
Telecommunication services,False,,False,,
Telephony,False,,False,,
Telegraphy,False,,False,,
Teleportation,False,,False,,
Telematics,False,,False,,
Telemedicine Telepresence,False,,False,,
Telemetry,False,,False,,
Teleprinting,False,,False,,
Telerobotics,False,,False,,
Teleoperators,False,,False,,
Telephone equipment,False,,False,,
Telescopes,False,,False,,
Temperature measurement,False,,False,,
Telexistence,False,,False,,
Tellurium,False,,False,,
TEM cells,True,TEM,False,,
Temperature sensors,False,,False,,
Temporal lobe,False,,False,,
Temperature Tendons,False,,False,,
Tensile strain,False,,False,,
Temperature control,False,,False,,
Terahertz radiation,False,,False,,
Terbium,False,,False,,
Termination of employment Terrorism,False,,False,,
Terminology,False,,False,,
Test data compression,False,,False,,
Terrain factors,False,,False,,
Test equipment,False,,False,,
Terrain mapping,False,,False,,
Test facilities,False,,False,,
Testing,False,,False,,
Text mining,False,,False,,
Text processing,False,,False,,
Text recognition,False,,False,,
Textile fibers,False,,False,,
Textile machinery Thallium,False,,False,,
Theodolites,False,,False,,
Textile products,False,,False,,
Thermal analysis,False,,False,,
Textile technology,False,,False,,
Thermal conductivity,False,,False,,
Textiles Thermal decomposition,False,,False,,
Thermal degradation,False,,False,,
Thermal energy,False,,False,,
Thermal expansion,False,,False,,
Thermal management of electronics,False,,False,,
Thermal factors,False,,False,,
Thermal noise,False,,False,,
Thermal pollution,False,,False,,
Thermal quenching,False,,False,,
Thermal resistance,False,,False,,
Thermal sensors,False,,False,,
Thermal force,False,,False,,
Thermoelasticity,False,,False,,
Thermoelectric devices,False,,False,,
Thermal variables measurement,False,,False,,
Thermoelectric materials,False,,False,,
Thermoelectricity,False,,False,,
Thermionic emission,False,,False,,
Thermoforming,False,,False,,
Thermoluminescence,False,,False,,
Thermistors,False,,False,,
Thermolysis,False,,False,,
Thermomechanical processes,False,,False,,
Thick film devices,False,,False,,
Thick film inductors,False,,False,,
Thermooptical devices,False,,False,,
Thick film sensors,False,,False,,
Thermoplastic polyethylene,False,,False,,
Thick films,False,,False,,
Thermoreflectance,False,,False,,
Thermoreflectance imaging,False,,False,,
Thermoresistivity,False,,False,,
Thickness control,False,,False,,
Thermostats Thickness measurement,False,,False,,
Thin film devices,False,,False,,
Thin wall structures,False,,False,,
Thin film inductors,False,,False,,
Thomson effect,False,,False,,
Thin film sensors,False,,False,,
Thin film transistors Thorax,False,,False,,
Thorium,False,,False,,
Three-dimensional integrated circuits,False,,False,,
Thulium,False,,False,,
Three-dimensional printing,False,,False,,
Thumb,False,,False,,
Thyratrons,False,,False,,
Three-dimensional television,False,,False,,
Thyristor circuits,False,,False,,
Thyristors,False,,False,,
Three-phase electric power,False,,False,,
Three-term control,False,,False,,
Threshold current,False,,False,,
Threshold voltage,False,,False,,
Tides,False,,False,,
Time difference of arrival,False,,False,,
Time dissemination,False,,False,,
Time invariant systems,False,,False,,
Time division multiple access Time measurement,False,,False,,
Time of arrival estimation,False,,False,,
Time division multiplexing,False,,False,,
Time division synchronous code division,False,,False,,
multiple access,False,,False,,
Time series analysis,False,,False,,
Time to market,False,,False,,
Time-varying channels,False,,False,,
Time varying circuits,False,,False,,
Time-varying systems,False,,False,,
Time warp simulation,False,,False,,
Timing,False,,False,,
Time-domain analysis,False,,False,,
Timing jitter,False,,False,,
Tin,False,,False,,
Time-frequency analysis,False,,False,,
Tin alloys,False,,False,,
Tissue damage,False,,False,,
Tokamak devices,False,,False,,
Tissue engineering,False,,False,,
Tokamaks,False,,False,,
Token networks,False,,False,,
Titanium,False,,False,,
Tokenization,False,,False,,
Tolerance analysis,False,,False,,
Titanium alloys,False,,False,,
Titanium compounds,False,,False,,
Toroidal magnetic fields,False,,False,,
Torque,False,,False,,
Tongue,False,,False,,
Torque control,False,,False,,
Tools,False,,False,,
Torque converters,False,,False,,
Topological insulators,False,,False,,
Topology,False,,False,,
Toy industry,False,,False,,
Toy manufacturing industry,False,,False,,
Total ionizing dose,False,,False,,
Total quality management,False,,False,,
Tracking,False,,False,,
Touch sensitive screens,False,,False,,
Tracking loops,False,,False,,
Training,False,,False,,
Trade agreements,False,,False,,
Training data,False,,False,,
Trajectory,False,,False,,
Trademarks,False,,False,,
Traffic congestion,False,,False,,
Trajectory optimization,False,,False,,
Traffic control,False,,False,,
Trajectory tracking,False,,False,,
Transceivers,False,,False,,
Transfer functions,False,,False,,
Transcoding,False,,False,,
Transfer molding,False,,False,,
Transconductance,False,,False,,
Transconductors,False,,False,,
Transcranial direct current stimulation Transform coding,False,,False,,
Transformers,False,,False,,
Transient response,False,,False,,
Transistors,False,,False,,
Transforms,False,,False,,
Transhuman,False,,False,,
Transmission line antennas,False,,False,,
Transmission line discontinuities,False,,False,,
Transmission line matrix methods,False,,False,,
Transmission line measurements,False,,False,,
Transmitters,False,,False,,
Transmission line theory,False,,False,,
Transmission lines,False,,False,,
Transmitting antennas,False,,False,,
Tree data structures,False,,False,,
Tree graphs,False,,False,,
Transportation,False,,False,,
Trees - insulation,False,,False,,
Transportation industry,False,,False,,
Transversal filters,False,,False,,
Triboelectricity,False,,False,,
Tribology,False,,False,,
Traveling salesman problems,False,,False,,
Trions Trust management,False,,False,,
Triples (Data structure),False,,False,,
Tsunami,False,,False,,
Trojan horses,False,,False,,
Tumors,False,,False,,
Tropical cyclones,False,,False,,
Tunneling magnetoresistance,False,,False,,
Tuned circuits,False,,False,,
Tuners,False,,False,,
Turbines,False,,False,,
Tungsten,False,,False,,
Tuning,False,,False,,
Turbo codes,False,,False,,
Turbogenerators,False,,False,,
Turing machines TV interference,True,TV,False,,
Turning,False,,False,,
TV receivers,True,TV,False,,
Twitter,False,,False,,
Turnkey project,False,,False,,
Tutorials Two dimensional displays,False,,False,,
TV,True,TV,False,,
Two dimensional hole gas,False,,False,,
UHF circuits,True,UHF,False,,
Typesetting,False,,False,,
UHF communication,True,UHF,False,,
UHF devices,True,UHF,False,,
Ubiquitous computing,False,,False,,
UHF integrated circuits,True,UHF,False,,
UHDTV,True,UHDTV,False,,
UHF measurements,True,UHF,False,,
Ultra wideband antennas,False,,False,,
Ultra wideband communication,False,,False,,
UHMWPE,True,UHMWPE,False,,
Ultra wideband radar,True,radar,False,,
Ultra large scale integration,False,,False,,
Ultra-dense networks,False,,False,,
Ultrafast electronics,False,,False,,
Ultrafast optics,False,,False,,
Ultra-high definition video,False,,False,,
Ultrasonic imaging,False,,False,,
Ultrasonic transducer arrays,False,,False,,
Ultrasonic transducers,False,,False,,
Ultrasonography,False,,False,,
Uncertainty,False,,False,,
Ultraviolet sources,False,,False,,
Underground power cables,False,,False,,
Underwater acoustics,False,,False,,
Umbilical cable,False,,False,,
Unemployment,False,,False,,
Underwater equipment,False,,False,,
Uniaxial strain,False,,False,,
Unicast,False,,False,,
Unified messaging,False,,False,,
Unified modeling language,False,,False,,
Underwater structures,False,,False,,
Underwater technology,False,,False,,
Uniform resource locators,False,,False,,
Unmanned underwater vehicles,False,,False,,
Universal motors,False,,False,,
Unmanned vehicles,False,,False,,
Universal Serial Bus,False,,False,,
Unmanned aerial vehicles,False,,False,,
Unsolicited electronic mail,False,,False,,
Uplink,False,,False,,
Upper bound,False,,False,,
US Department of Agriculture,True,US,False,,
Uranium,False,,False,,
US Department of Commerce,True,US,False,,
Urban areas,False,,False,,
US Department of Defense,True,US,False,,
US Department of Energy,True,US,False,,
US Department of Transportation,True,US,False,,
US Government,True,US,False,,
Urban planning,False,,False,,
Urban policy,False,,False,,
User centered design,False,,False,,
User-generated content,False,,False,,
Utility programs,False,,False,,
Utility theory,False,,False,,
User interfaces,False,,False,,
Vacuum arc remelting,False,,False,,
Vacuum arcs,False,,False,,
Vanadium,False,,False,,
Vacuum breakdown,False,,False,,
Vacuum electronics,False,,False,,
Varactors,False,,False,,
Vacuum systems,False,,False,,
Vacuum technology,False,,False,,
Variable speed drives,False,,False,,
Vehicle crash testing,False,,False,,
Vehicle detection,False,,False,,
Vector processors,False,,False,,
Vehicle driving,False,,False,,
Vehicle dynamics,False,,False,,
Vector quantization,False,,False,,
Vehicle routing,False,,False,,
Vehicle safety,False,,False,,
Vectors,False,,False,,
Vegetable oils,False,,False,,
Vehicle-to-grid,False,,False,,
Vehicular and wireless technologies,False,,False,,
Vehicular automation,False,,False,,
Vehicle-to-infrastructure,False,,False,,
Vehicles,False,,False,,
Veins,False,,False,,
Velocity control,False,,False,,
Ventilation,False,,False,,
Ventricle system,False,,False,,
Very high speed integrated circuits,False,,False,,
Vents,False,,False,,
Very large scale integration,False,,False,,
Venture capital,False,,False,,
Venus,False,,False,,
Vibrometers,False,,False,,
VHF devices,True,VHF,False,,
Video codecs,False,,False,,
Vibration control Video coding,False,,False,,
Vibration measurement,False,,False,,
Video compression,False,,False,,
Video on demand,False,,False,,
Video surveillance,False,,False,,
Video recording,False,,False,,
Video tracking,False,,False,,
Video reviews,False,,False,,
Videoconferences,False,,False,,
Video sequences,False,,False,,
Videophone systems,False,,False,,
Video sharing,False,,False,,
Videos,False,,False,,
Virtual manufacturing,False,,False,,
Virtual colonoscopy,False,,False,,
Virtual enterprises,False,,False,,
Virtual private networks,False,,False,,
Virtual environments,False,,False,,
Virtual prototyping,False,,False,,
Virtual groups,False,,False,,
Virtual machine monitors,False,,False,,
Virtual reality,False,,False,,
Vision defects,False,,False,,
Virtualization Vision sensors,False,,False,,
Viruses (medical),False,,False,,
Visual analytics,False,,False,,
Visual BASIC,True,BASIC,False,,
Viscera,False,,False,,
Visual communication,False,,False,,
Viscosity,False,,False,,
Visual databases,False,,False,,
Visible light communication,False,,False,,
Visual prosthesis,False,,False,,
Vivaldi antennas,False,,False,,
Visual servoing,False,,False,,
VLIW,True,VLIW,False,,
Visual systems,False,,False,,
Vocabulary,False,,False,,
Visualization,False,,False,,
Vocational training,False,,False,,
Vocoders,False,,False,,
Viterbi algorithm,False,,False,,
Voltage control,False,,False,,
Volatile organic compounds,False,,False,,
Volcanic activity,False,,False,,
Volcanic ash,False,,False,,
Voltmeters,False,,False,,
Voltage multipliers,False,,False,,
Volume measurement,False,,False,,
Volume relaxation,False,,False,,
Voltage transformers,False,,False,,
Voting,False,,False,,
Voltage-controlled oscillators,False,,False,,
Warranties,False,,False,,
W3C Standards,False,,False,,
Wafer bonding,False,,False,,
Washing machines,False,,False,,
Wafer scale integration,False,,False,,
Waste disposal,False,,False,,
Waste handling,False,,False,,
Waste management,False,,False,,
Wastewater treatment,False,,False,,
Watches,False,,False,,
Waste materials,False,,False,,
Water,False,,False,,
Waste recovery,False,,False,,
Water heating,False,,False,,
Water jet cutting,False,,False,,
Water storage,False,,False,,
Water pollution,False,,False,,
Watermarking,False,,False,,
Water pumps,False,,False,,
Watthour meters,False,,False,,
Waveguide lasers,False,,False,,
Wave functions,False,,False,,
Wave power,False,,False,,
Waveguide theory,False,,False,,
Waveguide transitions,False,,False,,
Waveguide components,False,,False,,
Wavelength assignment,False,,False,,
Wavelength conversion,False,,False,,
Wavelength converters,False,,False,,
Waves,False,,False,,
Wavelength measurement,False,,False,,
Wavelength routing,False,,False,,
Wavelet analysis,False,,False,,
Wavelet coefficients,False,,False,,
Wavelet domain,False,,False,,
WDM networks,True,WDM,False,,
Web 2.0,False,,False,,
Web and internet services,False,,False,,
Web design,False,,False,,
Wearable robots,False,,False,,
Web mining,False,,False,,
Wearable sensors Web page design,False,,False,,
Web pages,False,,False,,
Web services,False,,False,,
Webcams,False,,False,,
Webinars,False,,False,,
WebRTC,False,,False,,
Weibull distribution,False,,False,,
Web sites,False,,False,,
Weibull fading channels,False,,False,,
Weight control,False,,False,,
Weight measurement,False,,False,,
White noise,False,,False,,
Wet etching,False,,False,,
Wetlands,False,,False,,
White spaces,False,,False,,
Whitelists,False,,False,,
Whales,False,,False,,
Wheelchairs,False,,False,,
Wheels Whole body imaging,False,,False,,
Whole-body PET,True,PET,False,,
Whispering gallery modes,False,,False,,
Wide area measurements,False,,False,,
Wildlife,False,,False,,
Wide band gap semiconductors,False,,False,,
WiMAX,True,WiMAX,False,,
Wideband,False,,False,,
Winches,False,,False,,
Wind,False,,False,,
Wiener filters,False,,False,,
Wind energy integration,False,,False,,
Windings,False,,False,,
Wind farms,False,,False,,
Windows,False,,False,,
Wind forecasting,False,,False,,
Wind power generation,False,,False,,
Windup,False,,False,,
Wine industry,False,,False,,
Wind speed,False,,False,,
Wireless Access in Vehicular,False,,False,,
Environments,False,,False,,
Wireless access points,False,,False,,
Wireless application protocol,False,,False,,
Wireless fidelity,False,,False,,
Wireless cellular systems,False,,False,,
Wireless communication,False,,False,,
Wireless power transmission,False,,False,,
Wireless sensor networks,False,,False,,
Wireless mesh networks,False,,False,,
Wireless networks,False,,False,,
Working environment noise,False,,False,,
Wood industry,False,,False,,
Workstations,False,,False,,
Wool World Wide Web,False,,False,,
WS-BPEL,True,WS-BPEL,False,,
WRAN,True,WRAN,False,,
Wrapping,False,,False,,
X reality,False,,False,,
Wrist,False,,False,,
Writing X-ray applications,True,X-ray,False,,
X-ray detection,True,X-ray,False,,
XML,True,XML,False,,
X-ray imaging,True,X-ray,False,,
X-ray lasers,True,X-ray,False,,
X-ray lithography,True,X-ray,False,,
X-ray scattering,True,X-ray,False,,
Yagi-Uda antennas,False,,False,,
X-ray tomography,True,X-ray,False,,
Yarn,False,,False,,
X-rays,False,,False,,
YouTube,False,,False,,
Ytterbium,False,,False,,
Yttrium,False,,False,,
ZigBee,False,,False,,
Yttrium barium copper oxide,False,,False,,
Zinc,False,,False,,
Yttrium compounds,False,,False,,
Zinc compounds,False,,False,,
Zinc oxide,False,,False,,
Zero correlation zone,False,,False,,
,False,,False,,
